objectid,f_id,id,content,co_oridinate1,co_oridinate2,pubtime,comment_,like_,transfer,tools
6193095,2153052875-M_Fk6xvu2PU,2153052875,签到打卡  北京·故宫博物院(南门)  ???,39.91293,116.39724,2017/9/3 15:32,2,3,0,iPhone 5s
6194309,2153052875-M_Fk6R5FWNx,2153052875,羞嗒嗒]  北京·故宫御花园  ???,39.921959,116.39669,2017/9/3 16:20,0,1,0,iPhone 5s
6199489,2153052875-M_Fk82Ey7YC,2153052875,走不完！再见吧[嘻嘻]  北京·北京西站  ???,39.895039,116.321678,2017/9/3 19:21,0,1,0,iPhone 5s
7089246,2153329917-M_FoGTkxP50,2153329917,人真的多哇  北京·北京天安门  ???,39.92350016,116.3494219,2017/10/3 19:26,0,0,0,OPPO智能手机
7104845,2153329917-M_FoMCHiVfg,2153329917,还没爬长城已经排长城了[晕][晕][晕]  北京·德外大街  ???,39.95216,116.38059,2017/10/4 10:01,0,0,0,OPPO智能手机
7105448,2153329917-M_FoMPh5tGj,2153329917,是的这只是排队去长城[微笑]  北京·德外大街  ???,39.95173,116.37911,2017/10/4 10:32,0,0,0,OPPO智能手机
5523910,2153360633-M_Fgurwd4yY,2153360633,吃饱喝足  北京·朝阳门  ???,39.9263,116.435493,2017/8/10 21:02,3,5,0,小魔女的iPhone 6s
5546760,2153360633-M_FgDdprBId,2153360633,day2 清华园[向右]??圆明园  北京  ???,39.917622,116.453522,2017/8/11 19:22,6,11,0,小魔女的iPhone 6s
5572975,2153360633-M_FgMf4b6Yl,2153360633,乱窜  北京·中央戏剧学院  ???,39.935989,116.404572,2017/8/12 18:21,1,6,0,小魔女的iPhone 6s
5596178,2153360633-M_FgUFt7DtD,2153360633,一到长城就想到我鹿[喵喵]  北京·居庸关长城水门  ???,40.289818,116.074921,2017/8/13 15:48,0,8,0,小魔女的iPhone 6s
400147,2153456993-M_ErnYU7y97,2153456993,今天去了国家博物馆，好多穿着军装特帅的兵哥哥还有安检警察[列车员] [列车员] [列车员] hhhhh果然帅哥都上交给国家了[摊手]  北京·前门  ???,39.89689,116.41203,2017/1/18 14:04,4,5,0,小米手机5
416023,2153456993-M_ErvEvBi71,2153456993,手快冻伤了[泪]  北京·万里长城·八达岭  ???,40.35603271,116.0138696,2017/1/19 9:36,3,0,0,小米手机5
426111,2153456993-M_ErzKM6hyM,2153456993,这里的城市很冷。 ???  北京·平安里  ???,39.93255,116.36821,2017/1/19 20:02,4,3,0,小米手机5
444764,2153456993-M_ErIUyDvCF,2153456993,分享图片  北京·友乐园涮肉坊（北礼士路店）  ???,39.93516,116.35306,2017/1/20 19:21,0,0,0,小米手机5
462377,2153456993-M_ErRInyVa2,2153456993,飞机][飞机][飞机]  北京·北京首都国际机场  ???,40.06088,116.61403,2017/1/21 17:46,3,0,0,小米手机5
4471574,2153703515-M_FafIFw691,2153703515,到京城，就喝牛二！  北京  ???,39.873421,116.25724,2017/6/30 20:31,0,0,0,iPhone 7
4486984,2153703515-M_FalO7jrVG,2153703515,? 汤没盐不如水，人没钱不如鬼，你会慢慢发现，一颗好心，不如一张好嘴，好心永远比不上好嘴，现在的社会，现在的人，都是喜欢虚伪，不喜欢真诚，谁虚伪谁高人一等，谁真诚谁傻瓜一个，这句话很现实的，会做的不如会说的，这就是现实，真情可贵，用心陪醉，虚伪面对，从容领会，可我就是永远学不会， ???? 全文,40.017792,116.267014,2017/7/1 12:01,0,1,0,iPhone 7
4499958,2153703515-M_FapnNzNx9,2153703515,来北京你要不来簋街排队吃个小龙虾，算是白来了。[太开心][太开心][太开心]  北京·胡大饭馆(簋街3A店)  ???,39.940681,116.420799,2017/7/1 21:07,0,0,0,iPhone 7
4504884,2153703515-M_FaqkL6URC,2153703515,貌似魁武皆凯甲，落不落锅红衣挂， 与皇非亲未带故，世人称之为龙虾。                                                                                                                  等了两个小时也值得了，麻辣爽！[赞啊][赞啊][赞啊][赞啊][赞啊][赞啊][赞啊][赞啊][赞啊][赞啊][赞啊] ???? 全文,39.940681,116.420799,2017/7/1 23:32,0,0,0,iPhone 7
4519806,2153703515-M_Faxh54lM2,2153703515,此次来京一体会一总结。体会到领导兄弟们的盛情款待；总结为晕，晕，晕，吐，吐，吐！  北京·北京西站  ???,39.895039,116.321678,2017/7/2 17:13,0,0,0,iPhone 7
5522496,2153719042-M_Fgu5XmNmA,2153719042,有四种人不适宜饮茶，有一种茶这四种人都是适宜饮  茶在古代曾作为一种药物来使用，其保健功效有提神醒脑、茶多酚抗氧化、降血脂等作用。  比如绿茶在加工过程中，无须经过发酵，茶多酚保留的比较多，可达原料的95%，维生素C也保存较多，绿茶的维生素C含量是红茶的三倍，所以抗癌、预防动脉硬化的保健 ???? 全文,39.87072,116.381241,2017/8/10 20:09,1,4,2,iPhone 7 Plus
5762261,2153719042-M_FhQCbeAUp,2153719042,天尚贡皇：用匠人的情怀，守护千年海南黄花梨香    常言道，世界花梨看中国，中国花梨看海南。海南黄花梨，又称海南黄檀木，以香气千年不灭著称。因其成材缓慢、木质坚实、花纹漂亮，始终位列五大名木之首，被世人称为“被上帝吻过的木黄金”。  据有关资料显示，海南黄花梨曾经从2002年的2万块一吨疯 ???? 全文,39.90485,116.520149,2017/8/19 19:19,0,4,2,iPhone 7 Plus
5828453,2153719042-M_FiaZK4MjU,2153719042,海南黄花梨茶：  众里寻香千百度  蓦然回首  好茶产自黄花梨木    千金不换的滋味  “天尚贡皇”海南黄花梨茶茶味淡雅柔和、独特降香、甘暖不涩、入口回甘、后感舒适、心脾沁润，不爱茶的人也能一口钟情。茶性温和、香韵雅致，使人愉悦放松、心静神安，多喝不饿不伤胃，长饮有养生之效。  千年不灭的香 ???? 全文,39.870899,116.385719,2017/8/21 23:12,0,4,0,iPhone 7 Plus
5828667,2153719042-M_Fib2tm3Li,2153719042,海南黄花梨茶：  众里寻香千百度  蓦然回首  好茶产自黄花梨木    千金不换的滋味  “天尚贡皇”海南黄花梨茶茶味淡雅柔和、独特降香、甘暖不涩、入口回甘、后感舒适、心脾沁润，不爱茶的人也能一口钟情。茶性温和、香韵雅致，使人愉悦放松、心静神安，多喝不饿不伤胃，长饮有养生之效。  千年不灭的香 ???? 全文,39.870232,116.378708,2017/8/21 23:19,0,3,0,iPhone 7 Plus
5828696,2153719042-M_Fib2NscRp,2153719042,真正品尝完《天尚贡皇》的海南黄花梨茶后，才发现有一种味道你从未体验过，美妙的滋味竟是让人难以拒绝，一品难忘！  ???  北京·太平街8号院  ???,39.875713,116.382881,2017/8/21 23:19,0,2,0,iPhone 7 Plus
5829122,2153719042-M_Fib8nvomr,2153719042,海南黄花梨茶 《天尚贡皇》海南黄花梨茶世界之最： 天地馈赠 乾坤厚泽  世界花梨看中国，中国花梨看海南。  北京花梨文化传播有限公司，是目前全球唯一一家从事海南黄花梨衍生品培育、开发、科研研究、生产、销售为一体的独角兽企业。  旗下品牌《天尚贡皇》目前囊括六大系列:黄花梨茶、黄花梨酒、黄 ???? 全文,39.874374,116.382263,2017/8/21 23:33,0,1,0,iPhone 7 Plus
5847441,2153719042-M_Fij3jeyIF,2153719042,海南黄花梨茶《天尚贡皇》 知道吗？你也可以像马未都一样享受黄花梨的恩赐 就像乔布斯重新发明手机一样！  北京·陶然亭街区  ???,39.872711,116.387001,2017/8/22 19:43,0,3,0,iPhone 7 Plus
5847508,2153719042-M_Fij4lmrcc,2153719042,海南黄花梨名列五大名木之首，而且是海南三宝之一。 黄花梨家具、文玩都是极品。寻常百姓，不要说买，连见到真品都很困难。 谈起这种价逾黄金，有价无市的南国嘉木，著名收藏家、亿万富豪马未都是个绕不过去的名字。 马未都断言：“我想黄花梨永远不会是大众使用的东西，它永远都是高端的，在历史上永 ???? 全文,39.874374,116.382263,2017/8/22 19:45,0,5,0,iPhone 7 Plus
5847673,2153719042-M_Fij6MkdMp,2153719042,怎样才能像亿万富豪们一样享受到海南黄花梨？ 好消息！你可以喝黄花梨茶。黄花梨茶是采集黄花梨树的嫩叶，用现代科技手段炮制的。饮用黄花梨茶，不但可以品尝到天然黄花梨独有的幽香，在强健身心方面的收效也比仅仅置身于黄花梨木家具的气息中大得多了。 黄花梨木材极度稀缺，因为成材期太过漫长，几乎 ???? 全文,39.874374,116.382263,2017/8/22 19:51,0,4,0,iPhone 7 Plus
5892019,2153719042-M_FixBk2JMi,2153719042,花梨茶王  天尚贡皇  北京·陶然亭慈悲庵  ???,39.873112,116.381012,2017/8/24 8:45,0,4,0,iPhone 7 Plus
5914930,2153719042-M_FiDbb4PgJ,2153719042,一款自带贵气的茶： 海南黄花梨茶是海南黄花梨原叶片，工夫红茶工艺配以独家秘方制作而成。 因为本身原材料极其珍贵稀有，功效性极高而被高端群体热捧。 中医有云：非产其地不取，非产其实不取。海南黄花梨是千年来众所周知的花梨皇者《天尚贡皇》海南黄花梨茶所用原料即取自花梨之王。 又因为其原料的 ???? 全文,39.870232,116.378708,2017/8/24 22:57,0,3,0,iPhone 7 Plus
5915019,2153719042-M_FiDcboSl9,2153719042,何以解乏，黄花梨茶！ 忙碌疲惫的一天结束了，坐下来喝一杯海南黄花梨茶让身心恢复平静。  也只有《天尚贡皇》的这款高功效型茶才能让人彻底的释放压力恢复平和吧……  犒劳一下自己，每一个行走在创业路上咬牙坚持的勇者，都更应该多爱自己一些，干了这杯茶，共勉！  北京·东庄小区  ???,39.870232,116.378708,2017/8/24 22:59,0,3,0,iPhone 7 Plus
5932011,2153719042-M_FiKdNEA0y,2153719042,海南黄花梨茶《天尚贡皇》 体味： 我一好友写道：“茶禅一味，以禅悟道”的第一个字和最后一个字组合:“茶道”。第二个字和倒数第二个字组合:“禅悟”。以此类推：“一禅”、“味以”！  北京·东庄小区  ???,39.870232,116.378708,2017/8/25 16:53,0,4,0,iPhone 7 Plus
5957196,2153719042-M_FiS3ycmhh,2153719042,午茶时光： 人生就像这些茶杯，不管你来自哪里，材质如何贵重，最终承载的都会是我要冲泡的黄花梨茶。 唯一不同的是！只有粗石杯是我的[皱眉]  北京·高碑店  ???,39.90477,116.520401,2017/8/26 12:49,0,3,0,iPhone 7 Plus
5991167,2153719042-M_Fj1yXr3mb,2153719042,午茶时光： 海南黄花梨茶《天尚贡皇》 人生有八大雅事，琴棋书画诗酒花茶。自古诗人多茶客，茶以自己独特的养生之道和文化内涵滋养丰富着文人雅士，为其清思助兴。饭后独自品茶一杯，赏山看水，宁静淡泊，知足常乐，自是人生乐事。  北京·陶然亭  ???,39.87064,116.38147,2017/8/27 13:01,0,3,0,iPhone 7 Plus
5991277,2153719042-M_Fj1ARl8AL,2153719042,一字至七字诗·茶 (唐)元稹 茶 香叶，嫩芽， 慕诗客，爱僧家。 碾雕白玉，罗织红纱。 铫煎黄蕊色，碗转曲尘花。 夜后邀陪明月，晨前命对朝霞。 洗尽古今人不倦，将至醉后岂堪夸。  北京·东庄小区  ???,39.870232,116.378708,2017/8/27 13:06,0,3,0,iPhone 7 Plus
5991428,2153719042-M_Fj1DeqcDG,2153719042,午后闲适，一盏黄花梨茶，驱走初秋的乍冷还寒。  北京·东庄小区  ???,39.870232,116.378708,2017/8/27 13:12,0,3,0,iPhone 7 Plus
6080468,2153719042-M_FjtpGtMde,2153719042,"海南黄花梨茶 《天尚贡皇》 一个人喝茶，可以得到充分的自由：不必费心寻找茶楼茶驿，不必审视茶楼小姐的服务。你可以随心所欲，哪怕置身车水马龙的闹市，你也可以心静如水，游离于万物之外，浸润于茶香之中，从而""大隐隐于市”、“深隐隐于茶”。  北京·东庄小区  ???",39.870232,116.378708,2017/8/30 11:55,0,5,0,iPhone 7 Plus
6080809,2153719042-M_FjtwAmMOH,2153719042,海南黄花梨茶 《天尚贡皇》 历经沧桑，才知生活的美丽 淡然于心，方懂世界之宽广 千回百转，兜兜转转 繁华尽处是平淡，铅华洗却是寻常 千千结，结千千，不可语，不可言 唯有这一壶茶道尽个中滋味  北京·东庄小区  ???,39.870232,116.378708,2017/8/30 12:13,0,4,0,iPhone 7 Plus
6082523,2153719042-M_Fju5uvN1L,2153719042,海南黄花梨茶 午茶时光： 一花一世界，一草一天堂， 一沙一极乐，一方一净土， 一笑一尘缘，一念一清净。 茶对水说：“我们好像在哪见过。” 它喜欢它的清幽，让它绽放华彩的生命之源。 水对茶说：“所有的相遇，都是久别重逢。” 它喜欢它的雅致脱俗，拥有一闻倾心的降香。  北京·高碑店  ???,39.90472,116.520348,2017/8/30 13:39,0,4,0,iPhone 7 Plus
388431,2153959801-M_ErhuXv8qt,2153959801,吃完烤鸭明天好吸雾霾[笑cry]  北京  ???,39.91383,116.471603,2017/1/17 21:34,4,0,0,iPhone 6
394455,2153959801-M_Erlg3bjOM,2153959801,等待升国旗，冷啊[抱抱]  北京·天安门广场  ???,39.902409,116.391441,2017/1/18 7:08,0,0,0,iPhone 6
399190,2153959801-M_ErnzFuoby,2153959801,两次来北方都是大晴天[太阳]?，还体验了在大冬天汗流浃背，难道我适合做北方人嘛！[笑cry]  北京  ???,39.949402,116.380081,2017/1/18 13:02,1,1,0,iPhone 6
407500,2153959801-M_ErqJGuox3,2153959801,逛吃一天[耶]  北京·南门涮肉  ???,39.937756,116.393852,2017/1/18 21:05,0,2,0,iPhone 6
422819,2153959801-M_EryvKEMOv,2153959801,迎着大风爬到山顶，算条好汉了！[酷]  北京·万里长城·八达岭  ???,40.356033,116.01387,2017/1/19 16:52,2,2,0,iPhone 6
425273,2153959801-M_ErztiwHQV,2153959801,北京菜只吃的了烤鸭，其他口味都太重。[笑cry]  北京·前门  ???,39.895771,116.394852,2017/1/19 19:19,0,0,0,iPhone 6
437208,2153959801-M_ErFS6fP55,2153959801,最后一天有点累了，只想在酒店躺着。[二哈]  ???  北京·北京饭店金色大厅  ???,39.909355,116.408051,2017/1/20 11:37,5,0,0,iPhone 6
447867,2153959801-M_ErJPXi15H,2153959801,几次过安检都是免检，长了一张老实脸真好[污]  北京·首都机场T1航站楼  ???,40.080429,116.587807,2017/1/20 21:42,1,0,0,iPhone 6
9399639,2154165112-M_FzKwypMsz,2154165112,@鞋吧Sneakersbar    伽马蓝蓝不过帝都的天 [允悲][允悲]  北京·居庸关长城(邓庄)  ???,40.22477105,116.1967489,2017/12/15 12:54,0,2,0,HUAWEI Mate 10
9441997,2154165112-M_FzVvNu66n,2154165112,故宫最美的 就是她的屁股 筒子河边 角楼两边  北京·故宫东北角楼  ???,39.92238292,116.4006595,2017/12/16 16:52,0,0,0,HUAWEI Mate 10
9472052,2154165112-M_FA3hD8D3U,2154165112,味道真的是正点到味蕾潮吹 这黑金流沙，仿佛是在咬云朵，而它里面，像极了20岁的少女，鲜美，多汁 肠粉里的基围虾，则让这道普普通通的民间小吃，瞬间焕发了新生…… PS:“再来一笼黑金流沙”……  北京·唐宫海鲜舫(民族店)  ???,39.907868,116.366846,2017/12/17 12:39,0,0,0,HUAWEI Mate 10
9480809,2154165112-M_FA538jzaL,2154165112,没加任何滤镜 帝都恢复了 曾经专属于冬日里 北方城市的颜色  北京·首都机场T2航站楼  ???,40.07968,116.59335,2017/12/17 17:09,0,3,0,HUAWEI Mate 10
5436036,2154710033-M_FfYtD7GZB,2154710033,又到京城！  北京·北新桥  ???,39.94221,116.42433,2017/8/7 11:39,0,0,0,三星 GALAXY S6
5448452,2154710033-M_Fg27s507X,2154710033,开整[馋嘴][馋嘴][馋嘴]  北京·东来顺饭庄(牛街店)  ???,39.88940048,116.3639984,2017/8/7 20:56,0,1,0,三星 GALAXY S6
5465762,2154710033-M_Fg9683QLq,2154710033,北京蓝[白云][白云][白云]  北京·北京奥林匹克公园  ???,40.000163,116.400512,2017/8/8 14:41,0,0,0,三星 GALAXY S6
5471872,2154710033-M_FgaTZxO4g,2154710033,2008年8月8日~2017年8月8日 [挖鼻][挖鼻][挖鼻]  北京·奥林匹克公园中心区  ???,39.99563,116.38996,2017/8/8 19:17,0,0,0,三星 GALAXY S6
5495648,2154710033-M_FgjPkurYT,2154710033,不挤上长城非好汉[汗][汗][汗]  北京·万里长城·八达岭  ???,40.35603271,116.0138696,2017/8/9 18:00,1,0,0,三星 GALAXY S6
5498787,2154710033-M_FgkI04nIN,2154710033,没赶上德云社[衰][衰][衰]  北京·前门大栅栏  ???,39.89569,116.391296,2017/8/9 20:15,2,0,0,三星 GALAXY S6
5501356,2154710033-M_Fglly0ylD,2154710033,很难找的美味清真小馆 老板特热情，直爽…童叟无欺[赞][赞][赞] @北京人不知道的北京事儿    #北京旅游攻略# #北京生活# #北京事儿#   北京·前门大栅栏  ???,39.89569,116.391296,2017/8/9 21:52,1,5,1,三星 GALAXY S6
5507654,2154710033-M_FgoSqvj1s,2154710033,升个旗…[赞]  北京·国家博物馆  ???,39.90972,116.39736,2017/8/10 6:52,0,0,0,三星 GALAXY S6
8592624,2154834647-M_FvYb0EHWq,2154834647,冬天又到了，美女们有没有手脚冰凉的情况呢？贫血低血压，好烦恼！[可怜] 月经不调？经量或多或少？还痛经？ 经常掉发？失眠多梦？看似不大的毛病，但真愁人！[捂脸] 其实都是宫寒，气血不足而引起困扰！ 别担心[调皮]介绍一种补血，暖宫的利器给姐妹们→花红黑糖姜茶！[鼓掌] 纯手工、无添加、无防腐 ???? 全文,39.94809,116.42392,2017/11/20 16:18,0,0,0,
8595159,2154834647-M_FvYSo0IXZ,2154834647,买膏药有两种人[卡门]??效果好不好取决于您治病的态度[卡门]?? 我先买一贴见效了再买[发呆] 我买?十贴听你的每天坚持贴[拳头] 于是买一贴的客人用完就说没有用[奸笑] 幸亏自己就买了一贴。 而买十贴的客户一直夸有效果。 用了1个月颈肩腰腿疼痛都好转了[OK] 花红小黑膏是纯苗药配方，不是神贴。 你的 ???? 全文,39.94809,116.423912,2017/11/20 18:05,0,1,0,
8595206,2154834647-M_FvYT8mqWf,2154834647,太开心]【花红粒可轻燕窝软糖】 一盒12颗！一天一颗粒可轻[鼓掌] [1]?去油：排出身体内油脂 [2]?排毒：身体会越来越好 [3]?清肠：肠道会越来越顺 [4]?通便：宿便会越来越少 [5]?祛痘：脸蛋会越来越靓 [6]?减脂：身材会越来越美 [7]?调理：健康会越来越近  北京·东直门  ???,39.94809,116.423912,2017/11/20 18:07,0,1,0,
8597148,2154834647-M_FvZn8b3xx,2154834647,实体服装店老板做花红??利润超过卖衣服??真是一边卖货一边调理身体两不误[吃瓜]  北京·东直门  ???,39.948071,116.423958,2017/11/20 19:21,0,1,0,
8611072,2154834647-M_Fw4Gc6lUo,2154834647,四叶草][四叶草]_子宫肌瘤是怎么形成的？ 小肚子冰凉，人体温度36.8度，子宫是人体最大的排毒器官，最容易淤积寒毒，当你宫寒严重时，里面温度低于36.8度，经血就会凝结成块，气血运行缓慢，痛经，经期排泄不畅，月经量逐渐减少，残留的经血慢慢淤积成瘤，痛经等……子宫肌瘤就这么来的[惊恐][惊恐][惊恐]  ???? 全文,39.94812,116.423889,2017/11/21 8:51,0,1,0,
8954708,2154834647-M_FxGdFgKx6,2154834647,【颈椎病的临床表现】 颈椎病的临床症状较为复杂。主要有颈背疼痛、上肢无力、手指发麻、下肢乏力、行走困难、头晕、恶心、呕吐，甚至视物模糊、心动过速及吞咽困难等。颈椎病的临床症状与病变部位、组织受累程度及个体差异有一定关系   花红药业小黑膏 咨询及购买请?微信号：huangyueyang [鼓掌]  ???? 全文,39.948132,116.423889,2017/12/1 22:16,0,1,1,
8954863,2154834647-M_FxGfdBO0M,2154834647,花朵] 【阿胶糕——还女人美丽本色】 都说女人是水做的，天生柔情似水。但其实，只有气血充盈才能养出水灵灵的女人。女人的健康、美丽、神韵，源自血，中医认为，女人“以血为本”，只有气血充盈，才能令头发亮泽，面容姣好，肌肤靓丽。尤其口唇及面部是统帅诸阴经、主生殖的“任脉”循行之处，面色的 ???? 全文,39.948132,116.423889,2017/12/1 22:20,0,0,0,
8980335,2154834647-M_FxOnf52Gh,2154834647,轻轻松松就能瘦下来，而且还是果汁味道的[挤眼]  北京·东直门  ???,39.94809,116.423912,2017/12/2 19:01,0,0,0,
8983946,2154834647-M_FxP2d9Tod,2154834647,【花红小黑膏的治病原理】 第一步 超强渗透力，直达病灶组织细胞内部，深层杀灭风湿因子，消除关节酸痛，麻木，发热等症状。   第二步 清除淤血阶段，强化人体代谢功能，将风湿，骨质增生，滑膜炎等病症造成的毒素排出体外 ，消除病患部位的疼痛 肿胀 晨僵等症状。 第三步 修复关节，疏通经络，增加 ???? 全文,39.948151,116.423912,2017/12/2 20:42,0,0,0,
8984432,2154834647-M_FxP7ktRAC,2154834647,玫瑰]气血亏虚的原因： 1、脾肾湿寒体质导致脾造血能力不足，从而导致气血亏虚； 2、脾肾湿寒，寒入厥阴（肝）导致肝藏血能力不足，从而导致气血亏虚； 3、因为生孩子亏损大量气血，如俗话讲“一个胎儿三桶血”； 4、哺乳导致气血亏虚； 5、有过流产、手术经历，导致气血亏虚； 6、熬夜耗伤肝血，导致气 ???? 全文,39.948051,116.423843,2017/12/2 20:55,0,0,0,
9004029,2154834647-M_FxVEkwhar,2154834647,真是个孝顺的姑娘，也是花红药业受益者??????不仅懂得呵护自己，同时把健康带给家人??为爸妈购买了花红小黑膏[强]坚持按穴位贴，证明你的选择是正确的??????[鼓掌]  北京·东直门  ???,39.948109,116.42392,2017/12/3 13:33,0,0,0,
9004816,2154834647-M_FxVQPChnj,2154834647,自己创建的花红药业微生活公众号，大家可以添加关注哟！  北京·东直门  ???,39.94812,116.423889,2017/12/3 14:04,0,0,0,
9008387,2154834647-M_FxWGwev57,2154834647,小知识【给大家科普一下[耳朵]??】[下] [下] [下]  [1] 上身胖：脾胃不好造成的肥胖。 [2] 下身胖：肝胆不好，肾经排毒不好造成的肥胖 [3] 胳膊粗：是我们的肠胃不好，心肺功能弱，心经，大肠经不通导致胳膊肥胖。 [4] 后背肥胖：是我们的膀胱经不通导致后背肉厚，月经普遍不好。 [5] 腹部脂肪堆积：主 ???? 全文,39.948151,116.42392,2017/12/3 16:11,0,0,0,
9008879,2154834647-M_FxWML1O18,2154834647,钻石]【[惊恐]小黑膏牛掰了[强][强][强]】   小黑膏贴了不到一包， 接孩子膝盖遇风不再痛……… 天冷了，[坏笑] [坏笑]  老毛病犯了的你还在忍受疼痛吗？[撇嘴] 健康最无价！[强壮] [强壮]  爱自己，就行动起来吧[勾引][勾引]  北京·东直门  ???,39.94812,116.423943,2017/12/3 16:26,0,0,0,
9018365,2154834647-M_FxYxpBgs8,2154834647,请给自己一个机会? 无论哪里痛，试试小黑膏，不要被曾经的没有作用打了退堂鼓，小黑膏一定会让你获得惊喜?  北京·东直门  ???,39.948101,116.423958,2017/12/3 20:54,0,0,0,
9031411,2154834647-M_Fy3e32QVF,2154834647,【体质差，用花红贴】 内分泌失调?情绪焦躁?心情抑郁…… 一定要用花红贴，调理好根部，心情自然变好！  北京·东直门  ???,39.948109,116.423813,2017/12/4 8:50,0,0,0,
9032503,2154834647-M_Fy3z6gjjd,2154834647,请给自己一个机会? 无论哪里痛，试试小黑膏，不要被曾经的没有作用打了退堂鼓，小黑膏一定会让你获得惊喜?  北京·钱柜KTV(雍和宫店)  ???,39.948662,116.421288,2017/12/4 9:42,0,0,0,
9048183,2154834647-M_Fy7WBxnvy,2154834647,一个人能活多少年，取决于颈椎能支撑多少年肩颈堵了——头疼，头晕 肩颈堵了——血压上来了 肩颈堵了——睡眠不好，多梦 肩颈堵了——影响记忆力 肩颈堵了——“富贵包”出来了，头都不能后仰肩颈堵了——脑部供血不足，各方面问题来了肩颈是人体的上半身十字路口，是气血运作的关键路口！肩颈不好，建 ???? 全文,39.947941,116.424042,2017/12/4 20:51,0,0,0,
9062515,2154834647-M_FydykFwfB,2154834647,黑糖是一种没有经过高度精炼带蜜成型的的蔗糖，亦名赤糖、紫糖。[强]颜色比较深，带有焦香味，有丰富的糖分.矿物质及甘醇酸，具有补中益气，缓中，化食，健脾暖胃，止疼，行，活血散寒等功效，用于虚寒体质暖宫 [瑜伽二]活血 助孕 痛经 美白排毒，淡化黑色素，美白净化皮肤的作用。女生喝黑糖可以补血又可 ???? 全文,39.948101,116.42392,2017/12/5 11:07,0,0,0,
9062546,2154834647-M_FydyPEpB9,2154834647,黑糖是一种没有经过高度精炼带蜜成型的的蔗糖，亦名赤糖、紫糖。[强]颜色比较深，带有焦香味，有丰富的糖分.矿物质及甘醇酸，具有补中益气，缓中，化食，健脾暖胃，止疼，行，活血散寒等功效，用于虚寒体质暖宫 [瑜伽二]活血 助孕 痛经 美白排毒，淡化黑色素，美白净化皮肤的作用。女生喝黑糖可以补血又可 ???? 全文,39.948101,116.42392,2017/12/5 11:09,0,0,0,
9113681,2154834647-M_FyrBdirMS,2154834647,看看【花红微商－反馈篇????】 看客户怎么说[下]??透气?安全?最主要是方便?一贴搞定[胜利]??  北京·东直门  ???,39.947979,116.424171,2017/12/6 22:53,0,0,0,
9156830,2154834647-M_FyFT4FUPy,2154834647,这样搭配，很好喝  北京·东直门  ???,39.94799,116.423866,2017/12/8 11:15,0,1,0,
9250340,2154834647-M_Fz2YZuEgS,2154834647,发现个比京东跟淘宝更好的店～正品?击穿底价，都是厂家批发拿货价??????首次扫码注册，还可以享受新人转享，并且自己可以开店哟??????你可以放100个[爱心]?，质量绝对保证??????快扫它  北京·东直门  ???,39.948139,116.423912,2017/12/10 22:03,0,0,0,
9280263,2154834647-M_FzbTAngZ5,2154834647,精选速购[向右]京润珍珠粉[害羞]微米级纯外用，六大功能[下]还可以DIY，你的肌肤再也不用担心干燥过敏了 像珍珠一样白【女神专享】扫它  北京·东直门  ???,39.948101,116.423958,2017/12/11 20:45,0,0,0,
9280306,2154834647-M_FzbU5DUwP,2154834647,【18.8元开店】大家点进去看到的只是普通会员价，点击个人中心开店18.8元送一瓶洗发水成为创客后，里面几万款产品价格从普通会员价变为批发价。扫它  北京·东直门  ???,39.948101,116.423958,2017/12/11 20:46,0,0,0,
9316179,2154834647-M_Fzm1Aa8Mr,2154834647,扫下图中的二维码，18.8开店后，就可以享受下图中创客的价格??[下]正品保证 优选价格 这不就是你想要的么?[瑜伽二]积分还可换成现金花～  北京·东直门  ???,39.948101,116.423958,2017/12/12 22:32,0,1,0,
9359329,2154834647-M_FzzyvwNEl,2154834647,早早早，购买花红任意产品 就送创客新客洗发水?创业平台，自己购买及兼职赚钱两不误??扫二维码更有惊喜连连，我们提供优质平台 给自己一个机会??  北京·东直门  ???,39.948101,116.42392,2017/12/14 8:59,0,0,0,
9359515,2154834647-M_FzzBq8d73,2154834647,如今网购已不在是新鲜事，那么多平台 如何能挑选到正品及优惠价格呢?同样的商品质量，价格层次不齐，那中间的利润空间是怎样的呢?既然想到物美价廉的东东，不妨多看看[下]  北京·歌华大厦  ???,39.954941,116.429291,2017/12/14 9:06,0,1,0,
9401842,2154834647-M_FzL1JcFo2,2154834647,又一位懂得爱护自己的美女订的黑糖?阿胶膏??打包～打包～打包[鼓掌]如果你也有手脚冰凉，脸色苍白，体乏无力，经期痛经血少，色斑增多，体虚肥胖，说明你已经有寒气入体了??每天喝一杯，你会发现黑糖?阿胶膏搭配的神奇改变[害羞]  北京·东直门   吃了猫的鱼鱼的秒拍视频  ???,39.948151,116.42395,2017/12/15 14:11,0,0,0,
9401862,2154834647-M_FzL24x2he,2154834647,18.8洗发水到货，而且还是邮政发货，更有保证??18.8拥有自己的店铺，同样是网购 让你自己拥有个小店当老板 还能享受优惠价格，这种好事哪里去找[偷笑]  北京·东直门  ???,39.948151,116.42395,2017/12/15 14:12,0,0,0,
9477856,2154834647-M_FA4uV2Za2,2154834647,【18.8元开店】红双喜 鸳鸯电火锅多功能电煮锅家用不粘锅，扫码抢购  北京·东直门  ???,39.948101,116.423927,2017/12/17 15:45,0,0,0,
